Overlap: Prior - Group average,Overlap: Prior - Cross-scan variability,Overlap: Prior - BOLD mean,Avg.: BOLD mean,Overlap: Prior - BOLDsd,Avg.: BOLDsd,Overlap: Prior - CRsd,Avg.: CRsd,Overlap: Prior - Mean FD,Avg.: Mean FD,Overlap: Prior - tDOF,Avg.: tDOF
0.5934159897392048,0.04087320018578727,0.061899038461538464,0.07482647555204065,0.06472081218274112,0.20377993760330906,0.06820530485704444,0.10012190412532775,0.051425030978934326,0.04735935931005151,0.03016970458830924,0.04010735060889944
