Overlap: Prior - Group average,Overlap: Prior - Cross-scan variability,Overlap: Prior - BOLD mean,Avg.: BOLD mean,Overlap: Prior - BOLDsd,Avg.: BOLDsd,Overlap: Prior - CRsd,Avg.: CRsd,Overlap: Prior - Mean FD,Avg.: Mean FD,Overlap: Prior - tDOF,Avg.: tDOF
0.8065116279069767,0.17302325581395347,0.04833068362480127,-0.055112474490829025,0.09437032216075496,0.27482451812123865,0.08599430920012646,0.13212691399652146,0.08150470219435736,0.005447906106823532,0.07557776389756403,-0.025192100770088207
