scan ID,QC inclusion?,Component variance,Component variance - outlier?,Dice overlap,Dice overlap - outlier?,DR confound corr.,DR confound corr. - outlier?,$CR_{SD}$,$CR_{SD}$ - outlier?,mean FD,mean FD - outlier?,tDOF,tDOF - outlier?
sub-1_ses-1_bold,True,10.598508496653684,False,0.234448040273283,False,0.19609431220704632,False,0.41757053225362,False,0.005069006385376456,False,429,False
sub-2_ses-1_bold,True,12.813431978570735,False,0.2693156732891832,False,0.16381869105928049,False,0.4984724745358952,False,0.006439108622290847,False,414,False
sub-3_ses-1_bold,True,11.51614572124799,False,0.2794759825327511,False,0.16520150215225202,False,0.4352960810966357,False,0.006668559213784658,False,396,True
sub-5_ses-1_bold,True,11.059225384132287,False,0.23963457484188336,False,0.14059756579740562,False,0.5357058926302375,False,0.005866894475429406,False,418,False
sub-6_ses-1_bold,True,12.577312368334734,False,0.29896193771626295,False,0.1574495671541202,False,0.5134028406344725,False,0.005460365828527054,False,427,False
sub-7_ses-1_bold,True,9.667794680025306,False,0.20694349897889722,False,0.1411821761590627,False,0.4568536865250575,False,0.005468078165697386,False,418,False
sub-8_ses-1_bold,True,9.73004728484991,False,0.20443520443520444,False,0.09176846785672785,False,0.4528192425917281,False,0.005594742592881839,False,418,False
