scan ID,QC inclusion?,Component variance,Component variance - outlier?,Dice overlap,Dice overlap - outlier?,DR confound corr.,DR confound corr. - outlier?,$CR_{SD}$,$CR_{SD}$ - outlier?,mean FD,mean FD - outlier?,tDOF,tDOF - outlier?
sub-1_ses-1_bold,True,10.67087364218329,False,0.3340823970037453,False,0.1888631788278341,False,0.41757053225362,False,0.005069006385376456,False,429,False
sub-2_ses-1_bold,True,12.848777667384581,False,0.2607116920842411,False,0.1386811018286414,False,0.4984724745358952,False,0.006439108622290847,False,414,False
sub-3_ses-1_bold,True,12.1089776316904,False,0.23571685231764283,False,0.1466742303704896,False,0.4352960810966357,False,0.006668559213784658,False,396,True
sub-5_ses-1_bold,True,15.84829066581547,False,0.22544400144980065,False,0.1699420278698884,False,0.5357058926302375,False,0.005866894475429406,False,418,False
sub-6_ses-1_bold,True,13.552432842111953,False,0.2915940006975933,False,0.15582172763966975,False,0.5134028406344725,False,0.005460365828527054,False,427,False
sub-7_ses-1_bold,True,9.85838447367673,False,0.2636015325670498,False,0.0872448630686618,False,0.4568536865250575,False,0.005468078165697386,False,418,False
sub-8_ses-1_bold,True,12.669415149125756,False,0.2565982404692082,False,0.15521752727558455,False,0.4528192425917281,False,0.005594742592881839,False,418,False
