scan ID,QC inclusion?,Component variance,Component variance - outlier?,Dice overlap,Dice overlap - outlier?,DR confound corr.,DR confound corr. - outlier?,$CR_{SD}$,$CR_{SD}$ - outlier?,mean FD,mean FD - outlier?,tDOF,tDOF - outlier?
sub-10_ses-1_bold,True,10.248750999806873,False,0.2761596548004315,False,0.11442793185887827,False,0.3980304732192142,False,0.006092170053216905,False,419,False
sub-1_ses-1_bold,True,11.989118675868367,False,0.16803718269574544,False,0.1469056097366403,False,0.45773817521278964,False,0.004685798909880187,False,415,False
sub-2_ses-1_bold,True,10.01105401552216,False,0.20112123335669235,False,0.13063104040101828,False,0.3545562078949261,False,0.006062922243232418,False,388,False
sub-3_ses-1_bold,True,16.147921465806867,False,0.3286739705326785,False,0.1583049739215306,False,0.6047417570848572,False,0.005504133596831074,False,416,False
sub-4_ses-1_bold,True,18.23812351155317,False,0.23812709030100335,False,0.1242402586792521,False,0.74320322236722,False,0.006168168427418189,False,417,False
sub-5_ses-1_bold,True,20.605697870638277,False,0.3450920245398773,False,0.17382390208465986,False,0.5573279491742693,False,0.0063429650141632295,False,399,False
sub-6_ses-1_bold,True,26.421473346434418,True,0.3432777993025959,False,0.19967233484931138,False,0.7024995295432989,False,0.004926527854723586,False,408,False
sub-7_ses-1_bold,True,11.803557419392396,False,0.2737752161383285,False,0.1490040301365836,False,0.42692928688456383,False,0.004844566872620391,False,404,False
sub-9_ses-1_bold,True,11.534627920463906,False,0.337442218798151,False,0.08168174984891924,False,0.4579103384600154,False,0.005194643049834482,False,409,False
