Overlap: Prior - Group average,Overlap: Prior - Cross-scan variability,Overlap: Prior - BOLD mean,Avg.: BOLD mean,Overlap: Prior - BOLDsd,Avg.: BOLDsd,Overlap: Prior - CRsd,Avg.: CRsd,Overlap: Prior - Mean FD,Avg.: Mean FD,Overlap: Prior - tDOF,Avg.: tDOF
0.7879069767441861,0.6530232558139535,0.04629865174255914,-0.07594395994656435,0.4794520547945205,0.6560441870990228,0.35424354243542433,0.5456453427756026,0.016749379652605458,-0.10334579365386602,0.008325328210054436,-0.0330676757132382
